clip_idx,tier,gt,need_weighted_clip,critical_weighted_clip,clip_mean,clip_top3,video_id,category,adqa_v4_adqa,mean_need,adqa_v4_adqa_adqa_norm_clip,adqa_v4_adqa_adqa_difficulty_raw,adqa_v4_adqa_adqa_difficulty_norm_global,need_weighted_clip_norm_clip,adqa_v4_adqa_ensemble_fixed50_need_weighted_clip,adqa_v4_adqa_ensemble_adaptive_need_need_weighted_clip,adqa_v4_adqa_ensemble_difficulty_need_weighted_clip,critical_weighted_clip_norm_clip,adqa_v4_adqa_ensemble_fixed50_critical_weighted_clip,adqa_v4_adqa_ensemble_adaptive_need_critical_weighted_clip,adqa_v4_adqa_ensemble_difficulty_critical_weighted_clip,clip_mean_norm_clip,adqa_v4_adqa_ensemble_fixed50_clip_mean,adqa_v4_adqa_ensemble_adaptive_need_clip_mean,adqa_v4_adqa_ensemble_difficulty_clip_mean,clip_top3_norm_clip,adqa_v4_adqa_ensemble_fixed50_clip_top3,adqa_v4_adqa_ensemble_adaptive_need_clip_top3,adqa_v4_adqa_ensemble_difficulty_clip_top3,adqa_source,adqa_metric,adqa_tribe_claude_adqa,adqa_tribe_claude_adqa_adqa_norm_clip,adqa_tribe_claude_adqa_adqa_difficulty_raw,adqa_tribe_claude_adqa_adqa_difficulty_norm_global,adqa_tribe_claude_adqa_ensemble_fixed50_need_weighted_clip,adqa_tribe_claude_adqa_ensemble_adaptive_need_need_weighted_clip,adqa_tribe_claude_adqa_ensemble_difficulty_need_weighted_clip,adqa_tribe_claude_adqa_ensemble_fixed50_critical_weighted_clip,adqa_tribe_claude_adqa_ensemble_adaptive_need_critical_weighted_clip,adqa_tribe_claude_adqa_ensemble_difficulty_critical_weighted_clip,adqa_tribe_claude_adqa_ensemble_fixed50_clip_mean,adqa_tribe_claude_adqa_ensemble_adaptive_need_clip_mean,adqa_tribe_claude_adqa_ensemble_difficulty_clip_mean,adqa_tribe_claude_adqa_ensemble_fixed50_clip_top3,adqa_tribe_claude_adqa_ensemble_adaptive_need_clip_top3,adqa_tribe_claude_adqa_ensemble_difficulty_clip_top3,adqa_tribe_claude_need_weighted_adqa,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_adqa_norm_clip,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_adqa_difficulty_raw,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_adqa_difficulty_norm_global,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_ensemble_fixed50_need_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_ensemble_adaptive_need_need_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_ensemble_difficulty_need_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_ensemble_fixed50_critical_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_ensemble_adaptive_need_critical_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_ensemble_difficulty_critical_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_ensemble_fixed50_clip_mean,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_ensemble_adaptive_need_clip_mean,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_ensemble_difficulty_clip_mean,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_ensemble_fixed50_clip_top3,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_ensemble_adaptive_need_clip_top3,adqa_tribe_claude_timed_adqa_tribe_claude_need_weighted_adqa_ensemble_difficulty_clip_top3,adqa_tribe_claude_uniform_adqa,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_adqa_norm_clip,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_adqa_difficulty_raw,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_adqa_difficulty_norm_global,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_ensemble_fixed50_need_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_ensemble_adaptive_need_need_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_ensemble_difficulty_need_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_ensemble_fixed50_critical_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_ensemble_adaptive_need_critical_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_ensemble_difficulty_critical_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_ensemble_fixed50_clip_mean,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_ensemble_adaptive_need_clip_mean,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_ensemble_difficulty_clip_mean,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_ensemble_fixed50_clip_top3,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_ensemble_adaptive_need_clip_top3,adqa_tribe_claude_timed_adqa_tribe_claude_uniform_adqa_ensemble_difficulty_clip_top3,adqa_tribe_claude_high_need_adqa,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_adqa_norm_clip,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_adqa_difficulty_raw,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_adqa_difficulty_norm_global,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_ensemble_fixed50_need_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_ensemble_adaptive_need_need_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_ensemble_difficulty_need_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_ensemble_fixed50_critical_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_ensemble_adaptive_need_critical_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_ensemble_difficulty_critical_weighted_clip,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_ensemble_fixed50_clip_mean,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_ensemble_adaptive_need_clip_mean,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_ensemble_difficulty_clip_mean,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_ensemble_fixed50_clip_top3,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_ensemble_adaptive_need_clip_top3,adqa_tribe_claude_timed_adqa_tribe_claude_high_need_adqa_ensemble_difficulty_clip_top3
6,tier3_va11y,3,0.2514952694248468,0.2544966737429301,0.2515038953473171,0.2555730260080762,0HEi6q3bGaw_000011_000021,Travel,0.7,0.3976061903273661,1.0,1.1620305334485581,0.49437905423276185,0.9360410149466356,0.9680205074733178,0.9614715033309088,0.7152100345896988,0.946984416257005,0.9734922081285025,0.9680637405370387,0.7206817352448834,0.9348995274066266,0.9674497637033133,0.960783878302989,0.7146392908196942,0.9503810327339847,0.9751905163669923,0.9701098412766033,0.7223800434833733,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,tier0_cross,0,0.1274089482281424,0.1259989738464355,0.1270250001301368,0.1285013324684567,09dQut5GJ68_000049_000059,Travel,0.3,0.3871231532659878,0.0,0.48949475183910746,0.208252662473461,0.0,0.0,0.0,0.1041263312367305,0.0,0.0,0.0,0.1041263312367305,0.0,0.0,0.0,0.1041263312367305,0.0,0.0,0.0,0.1041263312367305,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,tier1_vatex_short,1,0.2274338349068251,0.2233985513448715,0.2332840810219446,0.236579257580969,09dQut5GJ68_000049_000059,Travel,0.3,0.3871231532659878,0.0,0.48949475183910746,0.208252662473461,0.8076474455154907,0.40382372275774536,0.4949884196803139,0.5079500539944759,0.7483436862009496,0.3741718431004748,0.4586425186721451,0.4782981743372053,0.8768926671377072,0.4384463335688536,0.5374272127595358,0.5425726648055841,0.887204896495971,0.4436024482479855,0.5437473393714264,0.547728779484716,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,tier2_vatex_long,2,0.2380843721215295,0.2388292551040649,0.241222915550073,0.2444945077101389,09dQut5GJ68_000049_000059,Travel,0.3,0.3871231532659878,0.0,0.48949475183910746,0.208252662473461,0.8936448353696391,0.44682241768481956,0.5476942288014799,0.5509487489215501,0.866901384585371,0.4334506922926855,0.5313037870140315,0.537577023529416,0.9424071222309486,0.4712035611154743,0.5775795054125786,0.5753298923522048,0.9521806874752973,0.47609034373764864,0.5835694972608841,0.5802166749743791,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,tier3_va11y,3,0.2512561630420772,0.2561525106430053,0.248201838384072,0.2503197822305891,09dQut5GJ68_000049_000059,Travel,0.3,0.3871231532659878,0.0,0.48949475183910746,0.208252662473461,1.0,0.5,0.6128768467340122,0.6041263312367305,1.0,0.5,0.6128768467340122,0.6041263312367305,1.0,0.5,0.6128768467340122,0.6041263312367305,1.0,0.5,0.6128768467340122,0.6041263312367305,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,tier0_cross,0,0.1605091188833739,0.153877457975375,0.1670905904223521,0.1780231528811984,hOirknJr3os_000001_000011,Travel,0.0,0.3789945682630365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,tier1_vatex_short,1,0.2166282075909037,0.2038458510083371,0.2298291909197966,0.2433867934677336,hOirknJr3os_000001_000011,Travel,0.4,0.3789945682630365,0.5714285714285715,0.6441167493192334,0.2740356816605288,0.46536722185436485,0.5183978966414682,0.5055638972456363,0.36970145175744684,0.35639097863219055,0.463909775030381,0.43788905827437763,0.31521333014635966,0.6396624246445599,0.6055454980365658,0.613802164904043,0.4568490531525443,0.6401622312894482,0.6057954013590099,0.6141125475453368,0.45709895647498844,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,tier2_vatex_long,2,0.2431743449712016,0.2473990710981264,0.2375928126275539,0.2436750878890355,hOirknJr3os_000001_000011,Travel,0.4,0.3789945682630365,0.5714285714285715,0.6441167493192334,0.2740356816605288,0.6855009141175462,0.6284647427730589,0.6422681158493851,0.4797682978890375,0.6670268383874557,0.6192277049080136,0.6307956144746789,0.47053126002399226,0.718817793846802,0.6451231826376868,0.6629580791297801,0.4964267377536654,0.6429857459889483,0.60720715870876,0.6158659655103156,0.4585107138247385,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,tier3_va11y,3,0.2811000975172152,0.2940841299420396,0.2651713875432809,0.280127959118949,hOirknJr3os_000001_000011,Travel,0.7,0.3789945682630365,1.0,1.1272043113086583,0.47956244290592537,1.0,1.0,1.0,0.7397812214529627,1.0,1.0,1.0,0.7397812214529627,1.0,1.0,1.0,0.7397812214529627,1.0,1.0,1.0,0.7397812214529627,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,tier0_cross,0,0.1224924704809382,0.1224924704809382,0.1214205076297124,0.1258485698037677,TF4q9y0rJoc_000000_000010,Sports,0.0,0.5830793296168879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,tier1_vatex_short,1,0.2495917408314597,0.2495917408314597,0.249718335767587,0.2525623937447865,TF4q9y0rJoc_000000_000010,Sports,0.4,0.5830793296168879,0.8,0.9594151319780727,0.4081775236630797,0.783615016198705,0.7918075080993525,0.7931687615693477,0.5958962699308923,0.783615016198705,0.7918075080993525,0.7931687615693477,0.5958962699308923,0.7829402730704148,0.7914701365352075,0.7928874472119645,0.5955588983667472,0.7692382387594776,0.7846191193797388,0.7871747858814362,0.5887078812112787,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,tier2_vatex_long,2,0.2557301751749796,0.2557301751749796,0.256265040487051,0.2597168534994126,TF4q9y0rJoc_000000_000010,Sports,0.4,0.5830793296168879,0.8,0.9594151319780727,0.4081775236630797,0.8214607828523315,0.8107303914261658,0.8089474439737405,0.6148191532577056,0.8214607828523315,0.8107303914261658,0.8089474439737405,0.6148191532577056,0.8228916803168433,0.8114458401584217,0.8095440147038941,0.6155346019899615,0.8126706271900077,0.8063353135950039,0.8052826463822325,0.6104240754265438,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,tier3_va11y,3,0.2846885332453765,0.2846885332453765,0.2852871939539909,0.2905749413702223,TF4q9y0rJoc_000000_000010,Sports,0.5,0.5830793296168879,1.0,1.1992689149725908,0.5102219045788496,1.0,1.0,1.0,0.7551109522894248,1.0,1.0,1.0,0.7551109522894248,1.0,1.0,1.0,0.7551109522894248,1.0,1.0,1.0,0.7551109522894248,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,tier0_cross,0,0.1397113373170608,0.141755165834073,0.1375690512359142,0.1462403469615512,z8Q-s8AthrA_000002_000012,Sports,0.0,0.4782412280361204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,tier1_vatex_short,1,0.1917322051629725,0.1892515135609043,0.1939579273263613,0.1994081967406802,z8Q-s8AthrA_000002_000012,Sports,0.5,0.4782412280361204,0.625,0.9582972570217066,0.40770193033934954,0.465192404032701,0.5450962020163506,0.5416189849776023,0.4364471671860253,0.458325891755904,0.541662945877952,0.5380363219643858,0.43301391104762676,0.47022158297667005,0.547610791488335,0.5442430032073942,0.4389617566580098,0.38470116783820557,0.5048505839191028,0.49962197642690775,0.3962015490887776,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,tier2_vatex_long,2,0.2268506344512146,0.2236380556387101,0.230160616338253,0.2417535930871963,z8Q-s8AthrA_000002_000012,Sports,0.3,0.4782412280361204,0.37499999999999994,0.574978354213024,0.24462115820360975,0.7792361180829973,0.5771180590414986,0.5859137405544306,0.5119286381433035,0.7901459856472303,0.5825729928236151,0.5916060596570333,0.5173835719254201,0.7721124330067125,0.5735562165033562,0.5821968953771708,0.5083667956051612,0.6910954172718394,0.5330477086359197,0.539925556739165,0.4678582877377246,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,tier3_va11y,3,0.2515379006808402,0.245385243429879,0.2574888467788696,0.2844459315141042,z8Q-s8AthrA_000002_000012,Sports,0.8,0.4782412280361204,1.0,1.5332756112347308,0.6523230885429593,1.0,1.0,1.0,0.8261615442714796,1.0,1.0,1.0,0.8261615442714796,1.0,1.0,1.0,0.8261615442714796,1.0,1.0,1.0,0.8261615442714796,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,tier0_cross,0,0.1487433621013303,0.1406909078359604,0.1540087511142095,0.1584480322069592,abaLFY_GI8k_000295_000305,Sports,0.0,0.5182596900896645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,tier1_vatex_short,1,0.2442250242836594,0.2473164871335029,0.2417377301802237,0.2465564732750257,abaLFY_GI8k_000295_000305,Sports,0.5,0.5182596900896645,0.7142857142857143,1.0379035960122647,0.4415699789389752,1.0,0.8571428571428572,0.8519258028315244,0.7207849894694875,1.0,0.8571428571428572,0.8519258028315244,0.7207849894694875,1.0,0.8571428571428572,0.8519258028315244,0.7207849894694875,1.0,0.8571428571428572,0.8519258028315244,0.7207849894694875,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,tier2_vatex_long,2,0.241198991055659,0.2435275018215179,0.2384408563375473,0.2420556909508175,abaLFY_GI8k_000295_000305,Sports,0.3,0.5182596900896645,0.4285714285714286,0.6227421576073588,0.26494198736338515,0.9683077026641833,0.698439565617806,0.688584148522722,0.6166248450137842,0.9644645746644741,0.6965180016179513,0.686732758849117,0.6147032810139297,0.9624197855967801,0.6954956070841043,0.6857477015299448,0.6136808864800827,0.9489176942680078,0.6887445614197182,0.6792431998687845,0.6069298408156965,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,tier3_va11y,3,0.2436172711058983,0.246679849922657,0.2385056360314289,0.2444308656785223,abaLFY_GI8k_000295_000305,Sports,0.7,0.5182596900896645,1.0,1.4530650344171705,0.6181979705145653,0.9936348701533856,0.9968174350766927,0.9969336603750725,0.8059164203339755,0.994029226241582,0.997014613120791,0.9971236375992152,0.8061135983780736,0.963158192615433,0.9815790963077164,0.9822518162929018,0.7906780815649992,0.9758750969744056,0.9879375484872028,0.9883780617398934,0.7970365337444854,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,tier0_cross,0,0.1288849012658174,0.1321854938459687,0.1250412600735823,0.1294254619214269,KFcH6BYZWhc_000011_000021,Sports,0.0,0.3757655783862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,tier1_vatex_short,1,0.2474189001464431,0.247245536389586,0.2479163420697053,0.2520650658342573,KFcH6BYZWhc_000011_000021,Sports,0.2,0.3757655783862,0.4,0.3203924568641227,0.136309085904762,0.840486687163641,0.6202433435818205,0.6749669523901745,0.4883978865342015,0.8333515484317052,0.6166757742158526,0.6705129531907101,0.4848303171682336,0.847512641804205,0.6237563209021025,0.6793527951215117,0.4919108638544835,0.8453774765159785,0.6226887382579893,0.6780199514527656,0.49084328121037024,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,tier2_vatex_long,2,0.2699150932854411,0.2702545269690849,0.2700244449079036,0.2744962821404139,KFcH6BYZWhc_000011_000021,Sports,0.4,0.3757655783862,0.8,0.6407849137282454,0.272618171809524,1.0,0.9,0.9248468843227601,0.636309085904762,1.0,0.9,0.9248468843227601,0.636309085904762,1.0,0.9,0.9248468843227601,0.636309085904762,1.0,0.9,0.9248468843227601,0.636309085904762,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,tier3_va11y,3,0.2596716012126065,0.261410922003667,0.2583178157607714,0.2615391810735066,KFcH6BYZWhc_000011_000021,Sports,0.5,0.3757655783862,1.0,0.8009811421603067,0.34077271476190496,0.9273666728652737,0.9636833364326369,0.9546597770461682,0.6340696938135894,0.9359479474479113,0.9679739737239557,0.9600165040219704,0.6383603311049082,0.9192552628740367,0.9596276314370183,0.9495963557218161,0.6300139888179708,0.9106843054492398,0.95534215272462,0.9442460690710714,0.6257285101055724,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,tier0_cross,0,0.1313228472572898,0.1322272109198138,0.129463500653704,0.1320979611741172,UDD6YcChywc_000000_000010,Sports,0.0,0.4003728105074168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,tier1_vatex_short,1,0.3060544811967536,0.3074674421799269,0.3032855366667111,0.3074469235208299,UDD6YcChywc_000000_000010,Sports,0.5,0.4003728105074168,0.625,0.8338514476355053,0.35475719285039753,1.0,0.8125,0.8498601960597187,0.6773785964251988,1.0,0.8125,0.8498601960597187,0.6773785964251988,1.0,0.8125,0.8498601960597187,0.6773785964251988,1.0,0.8125,0.8498601960597187,0.6773785964251988,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,tier2_vatex_long,2,0.2737519181363312,0.275175791807301,0.2709803978602091,0.2751801941129896,UDD6YcChywc_000000_000010,Sports,0.4,0.4003728105074168,0.5,0.6670811581084043,0.28380575428031807,0.8151304241130505,0.6575652120565252,0.6889607705345142,0.5494680891966843,0.8157292412796772,0.6578646206398386,0.6893198375891585,0.5497674977799976,0.8141481969289291,0.6570740984644645,0.6883718004086563,0.5489769756046237,0.8159856267410344,0.6579928133705172,0.6894735732827788,0.5498956905106762,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,tier3_va11y,3,0.2919350352405271,0.2922789000030681,0.2912370910247167,0.2922417985068427,UDD6YcChywc_000000_000010,Sports,0.8,0.4003728105074168,1.0,1.3341623162168086,0.5676115085606361,0.9191935333179668,0.9595967666589834,0.9515462454906264,0.7434025209393015,0.9133273103576651,0.9566636551788326,0.9480286987040039,0.7404694094591506,0.9306851655960765,0.9653425827980382,0.9584369406562315,0.7491483370783563,0.9132864842169834,0.9566432421084917,0.948004218240009,0.7404489963888098,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,tier0_cross,0,0.065603780624565,0.065603780624565,0.0653467929611603,0.0691813714802265,OGWuj_FtaQc_000010_000020,Pets & Animals,0.0,0.5596241940798036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,tier1_vatex_short,1,0.2393794296104266,0.2393794296104266,0.2383633653322855,0.2463380081786049,OGWuj_FtaQc_000010_000020,Pets & Animals,0.1,0.5596241940798036,0.5,0.22707877829719306,0.0966093303226159,0.7951928669067909,0.6475964334533955,0.6299957966659713,0.4459010986147034,0.7951928669067909,0.6475964334533955,0.6299957966659713,0.4459010986147034,0.7920937826785088,0.6460468913392544,0.6286310349513271,0.44435155650056235,0.8023864927592588,0.6511932463796294,0.6331636954482402,0.4494979115409373,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,tier2_vatex_long,2,0.2431124703660069,0.2431124703660069,0.2429585866630077,0.2463038911422093,OGWuj_FtaQc_000010_000020,Pets & Animals,0.1,0.5596241940798036,0.5,0.22707877829719306,0.0966093303226159,0.8122751646742491,0.6561375823371245,0.6375184273122845,0.4544422474984325,0.8122751646742491,0.6561375823371245,0.6375184273122845,0.4544422474984325,0.813131341082389,0.6565656705411945,0.637895466688029,0.45487033570250246,0.8022319682114519,0.6511159841057259,0.6330956465759654,0.4494206492670339,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,tier3_va11y,3,0.284136486610509,0.284136486610509,0.2837761963407199,0.289968533648385,OGWuj_FtaQc_000010_000020,Pets & Animals,0.2,0.5596241940798036,1.0,0.4541575565943861,0.1932186606452318,1.0,1.0,1.0,0.5966093303226159,1.0,1.0,1.0,0.5966093303226159,1.0,1.0,1.0,0.5966093303226159,1.0,1.0,1.0,0.5966093303226159,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,tier0_cross,0,0.0755283127618126,0.0755152553319931,0.0754594467580318,0.0755320174826516,kOf-vl-GmVI_000115_000125,Pets & Animals,0.1,0.2185619742134476,0.0,0.1279692012675548,0.05444374383676758,0.0,0.0,0.0,0.02722187191838379,0.0,0.0,0.0,0.02722187191838379,0.0,0.0,0.0,0.02722187191838379,0.0,0.0,0.0,0.02722187191838379,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,tier1_vatex_short,1,0.2501119841587501,0.2529705663522084,0.2476688039799531,0.2490014185508092,kOf-vl-GmVI_000115_000125,Pets & Animals,0.5,0.2185619742134476,0.5714285714285714,0.639846006337774,0.27221871918383794,0.8730283049871538,0.7222284382078625,0.8071100717983403,0.5726235120854959,0.8969882197726113,0.7342083956005914,0.8258332603063022,0.5846034694782246,0.8527313530748557,0.7120799622517135,0.7912492617665094,0.5624750361293468,0.8535576462930999,0.7124931088608357,0.791894958707695,0.562888182738469,adqa_v4,adqa_v4_adqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
