video_id,q_idx,condition,score,matched,tribe_type,vlm_type
Z5w-wkrjHuw_000345_000355,3,tribe,0.5,0,visual_form,motion_action
Z5w-wkrjHuw_000345_000355,4,tribe,0.0,0,visual_form,motion_action
ZcYB6tPK2Eo_000138_000148,0,baseline,1.0,0,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,1,baseline,1.0,0,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,2,baseline,1.0,0,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,3,baseline,0.5,0,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,4,baseline,0.0,1,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,0,tribe,1.0,0,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,1,tribe,1.0,0,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,2,tribe,1.0,0,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,3,tribe,0.5,0,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,4,tribe,0.0,1,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,0,vlm,1.0,0,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,1,vlm,1.0,0,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,2,vlm,1.0,0,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,3,vlm,0.5,0,scene_spatial,visual_form
ZcYB6tPK2Eo_000138_000148,4,vlm,0.0,1,scene_spatial,visual_form
_oAKCHh_Av4_000003_000013,0,tribe,0.0,0,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,1,tribe,0.5,1,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,2,tribe,0.0,0,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,3,tribe,1.0,0,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,4,tribe,0.5,0,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,0,baseline,0.0,0,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,1,baseline,0.5,1,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,2,baseline,0.0,0,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,3,baseline,1.0,0,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,4,baseline,0.5,0,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,0,vlm,0.0,0,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,1,vlm,0.5,1,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,2,vlm,0.0,0,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,3,vlm,1.0,0,scene_spatial,motion_action
_oAKCHh_Av4_000003_000013,4,vlm,0.5,0,scene_spatial,motion_action
bgt29znHCzs_000343_000353,0,tribe,0.5,1,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,1,tribe,1.0,1,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,2,tribe,0.0,0,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,3,tribe,0.5,0,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,4,tribe,0.5,0,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,0,vlm,0.5,1,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,1,vlm,1.0,1,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,2,vlm,0.0,0,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,3,vlm,0.5,0,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,4,vlm,0.5,0,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,0,baseline,0.5,1,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,1,baseline,1.0,1,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,2,baseline,0.0,0,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,3,baseline,0.5,0,scene_spatial,scene_spatial
bgt29znHCzs_000343_000353,4,baseline,0.5,0,scene_spatial,scene_spatial
c_gQ9CSaZY4_000000_000010,0,tribe,1.0,0,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,1,tribe,1.0,0,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,2,tribe,1.0,1,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,3,tribe,0.5,0,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,4,tribe,1.0,0,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,0,vlm,1.0,0,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,1,vlm,1.0,0,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,2,vlm,1.0,1,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,3,vlm,0.5,0,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,4,vlm,1.0,0,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,0,baseline,1.0,0,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,1,baseline,1.0,0,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,2,baseline,1.0,1,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,3,baseline,0.5,0,scene_spatial,object_body
c_gQ9CSaZY4_000000_000010,4,baseline,1.0,0,scene_spatial,object_body
crjesEwF0Ks_000197_000207,0,baseline,0.0,0,scene_spatial,object_body
crjesEwF0Ks_000197_000207,1,baseline,0.5,1,scene_spatial,object_body
crjesEwF0Ks_000197_000207,2,baseline,1.0,0,scene_spatial,object_body
crjesEwF0Ks_000197_000207,3,baseline,0.0,0,scene_spatial,object_body
crjesEwF0Ks_000197_000207,4,baseline,1.0,0,scene_spatial,object_body
crjesEwF0Ks_000197_000207,0,tribe,0.0,0,scene_spatial,object_body
crjesEwF0Ks_000197_000207,1,tribe,0.5,1,scene_spatial,object_body
crjesEwF0Ks_000197_000207,2,tribe,1.0,0,scene_spatial,object_body
crjesEwF0Ks_000197_000207,3,tribe,0.0,0,scene_spatial,object_body
crjesEwF0Ks_000197_000207,4,tribe,1.0,0,scene_spatial,object_body
crjesEwF0Ks_000197_000207,0,vlm,0.0,0,scene_spatial,object_body
crjesEwF0Ks_000197_000207,1,vlm,0.5,1,scene_spatial,object_body
crjesEwF0Ks_000197_000207,2,vlm,1.0,0,scene_spatial,object_body
crjesEwF0Ks_000197_000207,3,vlm,0.0,0,scene_spatial,object_body
crjesEwF0Ks_000197_000207,4,vlm,1.0,0,scene_spatial,object_body
d7_SY48r__8_000060_000070,0,tribe,0.0,0,scene_spatial,object_body
d7_SY48r__8_000060_000070,1,tribe,0.0,0,scene_spatial,object_body
d7_SY48r__8_000060_000070,2,tribe,0.0,0,scene_spatial,object_body
d7_SY48r__8_000060_000070,3,tribe,0.0,1,scene_spatial,object_body
d7_SY48r__8_000060_000070,4,tribe,0.0,0,scene_spatial,object_body
d7_SY48r__8_000060_000070,0,vlm,0.0,0,scene_spatial,object_body
d7_SY48r__8_000060_000070,1,vlm,0.0,0,scene_spatial,object_body
d7_SY48r__8_000060_000070,2,vlm,0.0,0,scene_spatial,object_body
d7_SY48r__8_000060_000070,3,vlm,0.0,1,scene_spatial,object_body
d7_SY48r__8_000060_000070,4,vlm,0.0,0,scene_spatial,object_body
d7_SY48r__8_000060_000070,0,baseline,0.0,0,scene_spatial,object_body
d7_SY48r__8_000060_000070,1,baseline,0.0,0,scene_spatial,object_body
d7_SY48r__8_000060_000070,2,baseline,0.0,0,scene_spatial,object_body
d7_SY48r__8_000060_000070,3,baseline,0.0,1,scene_spatial,object_body
d7_SY48r__8_000060_000070,4,baseline,0.0,0,scene_spatial,object_body
dlBeUWrse3I_000019_000029,0,baseline,1.0,1,scene_spatial,object_body
dlBeUWrse3I_000019_000029,1,baseline,0.5,0,scene_spatial,object_body
dlBeUWrse3I_000019_000029,2,baseline,0.5,1,scene_spatial,object_body
dlBeUWrse3I_000019_000029,3,baseline,0.0,0,scene_spatial,object_body
dlBeUWrse3I_000019_000029,4,baseline,0.5,0,scene_spatial,object_body
dlBeUWrse3I_000019_000029,0,vlm,1.0,1,scene_spatial,object_body
dlBeUWrse3I_000019_000029,1,vlm,0.5,0,scene_spatial,object_body
dlBeUWrse3I_000019_000029,2,vlm,0.5,1,scene_spatial,object_body
dlBeUWrse3I_000019_000029,3,vlm,0.0,0,scene_spatial,object_body
dlBeUWrse3I_000019_000029,4,vlm,0.5,0,scene_spatial,object_body
dlBeUWrse3I_000019_000029,0,tribe,1.0,1,scene_spatial,object_body
dlBeUWrse3I_000019_000029,1,tribe,0.5,0,scene_spatial,object_body
dlBeUWrse3I_000019_000029,2,tribe,1.0,1,scene_spatial,object_body
dlBeUWrse3I_000019_000029,3,tribe,0.0,0,scene_spatial,object_body
dlBeUWrse3I_000019_000029,4,tribe,0.5,0,scene_spatial,object_body
eb-ufaFcUas_000008_000018,0,vlm,0.0,0,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,1,vlm,1.0,1,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,2,vlm,0.0,0,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,3,vlm,0.5,0,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,4,vlm,0.0,0,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,0,tribe,0.0,0,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,1,tribe,1.0,1,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,2,tribe,0.0,0,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,3,tribe,0.5,0,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,4,tribe,0.0,0,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,0,baseline,0.0,0,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,1,baseline,1.0,1,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,2,baseline,0.0,0,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,3,baseline,0.5,0,scene_spatial,motion_action
eb-ufaFcUas_000008_000018,4,baseline,0.0,0,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,0,baseline,0.0,0,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,1,baseline,0.0,0,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,2,baseline,0.5,1,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,3,baseline,0.0,0,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,4,baseline,0.0,0,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,0,tribe,0.0,0,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,1,tribe,0.0,0,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,2,tribe,0.5,1,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,3,tribe,0.0,0,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,4,tribe,0.0,0,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,0,vlm,0.0,0,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,1,vlm,0.0,0,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,2,vlm,0.5,1,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,3,vlm,0.0,0,scene_spatial,motion_action
h8wsO9A9v_c_000016_000026,4,vlm,0.0,0,scene_spatial,motion_action
heWD9j45Emw_000225_000235,0,tribe,1.0,1,scene_spatial,motion_action
heWD9j45Emw_000225_000235,1,tribe,1.0,0,scene_spatial,motion_action
heWD9j45Emw_000225_000235,2,tribe,0.5,1,scene_spatial,motion_action
heWD9j45Emw_000225_000235,3,tribe,0.0,0,scene_spatial,motion_action
heWD9j45Emw_000225_000235,4,tribe,0.5,0,scene_spatial,motion_action
heWD9j45Emw_000225_000235,0,baseline,1.0,1,scene_spatial,motion_action
heWD9j45Emw_000225_000235,1,baseline,1.0,0,scene_spatial,motion_action
heWD9j45Emw_000225_000235,2,baseline,0.5,1,scene_spatial,motion_action
heWD9j45Emw_000225_000235,3,baseline,0.0,0,scene_spatial,motion_action
heWD9j45Emw_000225_000235,4,baseline,0.5,0,scene_spatial,motion_action
heWD9j45Emw_000225_000235,0,vlm,1.0,1,scene_spatial,motion_action
heWD9j45Emw_000225_000235,1,vlm,1.0,0,scene_spatial,motion_action
heWD9j45Emw_000225_000235,2,vlm,0.5,1,scene_spatial,motion_action
heWD9j45Emw_000225_000235,3,vlm,0.0,0,scene_spatial,motion_action
heWD9j45Emw_000225_000235,4,vlm,0.5,0,scene_spatial,motion_action
iGmGQxox43I_000000_000010,0,baseline,1.0,0,scene_spatial,object_body
iGmGQxox43I_000000_000010,1,baseline,0.5,0,scene_spatial,object_body
iGmGQxox43I_000000_000010,2,baseline,0.0,1,scene_spatial,object_body
iGmGQxox43I_000000_000010,3,baseline,0.0,0,scene_spatial,object_body
iGmGQxox43I_000000_000010,4,baseline,0.0,0,scene_spatial,object_body
iGmGQxox43I_000000_000010,0,tribe,1.0,0,scene_spatial,object_body
iGmGQxox43I_000000_000010,1,tribe,0.5,0,scene_spatial,object_body
iGmGQxox43I_000000_000010,2,tribe,0.0,1,scene_spatial,object_body
iGmGQxox43I_000000_000010,3,tribe,0.0,0,scene_spatial,object_body
iGmGQxox43I_000000_000010,4,tribe,0.0,0,scene_spatial,object_body
iGmGQxox43I_000000_000010,0,vlm,1.0,0,scene_spatial,object_body
iGmGQxox43I_000000_000010,1,vlm,0.5,0,scene_spatial,object_body
iGmGQxox43I_000000_000010,2,vlm,0.0,1,scene_spatial,object_body
iGmGQxox43I_000000_000010,3,vlm,0.0,0,scene_spatial,object_body
iGmGQxox43I_000000_000010,4,vlm,0.0,0,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,0,tribe,0.5,0,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,1,tribe,0.0,0,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,2,tribe,0.0,0,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,3,tribe,0.5,1,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,4,tribe,0.0,0,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,0,baseline,0.5,0,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,1,baseline,0.0,0,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,2,baseline,0.0,0,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,3,baseline,0.5,1,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,4,baseline,0.0,0,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,0,vlm,0.5,0,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,1,vlm,0.0,0,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,2,vlm,0.0,0,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,3,vlm,0.5,1,scene_spatial,object_body
iZP6gjlr_nM_000113_000123,4,vlm,0.0,0,scene_spatial,object_body
j4CKRgv3jUg_000000_000010,0,baseline,0.0,1,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,1,baseline,0.0,0,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,2,baseline,0.5,0,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,3,baseline,1.0,0,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,4,baseline,1.0,0,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,0,tribe,0.0,1,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,1,tribe,0.0,0,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,2,tribe,0.5,0,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,3,tribe,1.0,0,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,4,tribe,1.0,0,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,0,vlm,0.0,1,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,1,vlm,0.0,0,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,2,vlm,0.5,0,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,3,vlm,1.0,0,scene_spatial,scene_spatial
j4CKRgv3jUg_000000_000010,4,vlm,1.0,0,scene_spatial,scene_spatial
j6CgiNeWQwM_000842_000852,0,vlm,0.0,0,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,1,vlm,0.5,1,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,2,vlm,0.0,0,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,3,vlm,0.0,0,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,4,vlm,0.0,0,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,0,baseline,0.0,0,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,1,baseline,0.5,1,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,2,baseline,0.0,0,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,3,baseline,0.0,0,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,4,baseline,0.0,0,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,0,tribe,0.0,0,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,1,tribe,0.5,1,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,2,tribe,0.0,0,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,3,tribe,0.0,0,scene_spatial,object_body
j6CgiNeWQwM_000842_000852,4,tribe,0.0,0,scene_spatial,object_body
lgJywzzdUC8_000000_000010,0,baseline,0.5,0,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,1,baseline,1.0,1,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,2,baseline,0.0,0,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,3,baseline,0.0,0,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,4,baseline,0.5,0,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,0,tribe,0.5,0,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,1,tribe,1.0,1,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,2,tribe,0.0,0,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,3,tribe,0.0,0,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,4,tribe,1.0,0,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,0,vlm,0.5,0,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,1,vlm,0.5,1,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,2,vlm,0.0,0,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,3,vlm,0.0,0,scene_spatial,motion_action
lgJywzzdUC8_000000_000010,4,vlm,1.0,0,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,0,vlm,0.0,0,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,1,vlm,0.0,1,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,2,vlm,0.5,0,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,3,vlm,0.0,0,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,4,vlm,0.0,0,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,0,baseline,0.0,0,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,1,baseline,0.0,1,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,2,baseline,0.5,0,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,3,baseline,0.0,0,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,4,baseline,0.0,0,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,0,tribe,0.0,0,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,1,tribe,0.0,1,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,2,tribe,0.5,0,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,3,tribe,0.0,0,scene_spatial,motion_action
rGQ64NXktF8_000006_000016,4,tribe,0.0,0,scene_spatial,motion_action
v2Hr1CH-yb0_000076_000086,0,vlm,0.5,1,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,1,vlm,0.0,0,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,2,vlm,1.0,0,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,3,vlm,0.0,0,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,4,vlm,0.0,1,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,0,baseline,0.5,1,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,1,baseline,0.0,0,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,2,baseline,1.0,0,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,3,baseline,0.0,0,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,4,baseline,0.0,1,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,0,tribe,0.5,1,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,1,tribe,0.0,0,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,2,tribe,1.0,0,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,3,tribe,0.0,0,scene_spatial,scene_spatial
v2Hr1CH-yb0_000076_000086,4,tribe,0.0,1,scene_spatial,scene_spatial
wbOD_G3ttgU_000083_000093,0,tribe,1.0,1,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,1,tribe,0.5,1,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,2,tribe,0.0,0,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,3,tribe,1.0,0,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,4,tribe,1.0,0,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,0,vlm,1.0,1,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,1,vlm,0.5,1,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,2,vlm,0.0,0,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,3,vlm,1.0,0,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,4,vlm,1.0,0,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,0,baseline,1.0,1,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,1,baseline,0.5,1,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,2,baseline,0.0,0,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,3,baseline,1.0,0,scene_spatial,motion_action
wbOD_G3ttgU_000083_000093,4,baseline,1.0,0,scene_spatial,motion_action
xW6hpK-DBMY_000080_000090,0,vlm,0.0,1,face_character,object_body
xW6hpK-DBMY_000080_000090,1,vlm,0.0,1,face_character,object_body
xW6hpK-DBMY_000080_000090,2,vlm,0.0,0,face_character,object_body
xW6hpK-DBMY_000080_000090,3,vlm,0.0,0,face_character,object_body
xW6hpK-DBMY_000080_000090,4,vlm,0.0,1,face_character,object_body
xW6hpK-DBMY_000080_000090,0,tribe,0.0,1,face_character,object_body
xW6hpK-DBMY_000080_000090,1,tribe,0.0,1,face_character,object_body
xW6hpK-DBMY_000080_000090,2,tribe,0.0,0,face_character,object_body
xW6hpK-DBMY_000080_000090,3,tribe,0.0,0,face_character,object_body
xW6hpK-DBMY_000080_000090,4,tribe,0.0,1,face_character,object_body
xW6hpK-DBMY_000080_000090,0,baseline,0.0,1,face_character,object_body
xW6hpK-DBMY_000080_000090,1,baseline,0.0,1,face_character,object_body
xW6hpK-DBMY_000080_000090,2,baseline,0.0,0,face_character,object_body
xW6hpK-DBMY_000080_000090,3,baseline,0.0,0,face_character,object_body
xW6hpK-DBMY_000080_000090,4,baseline,0.0,1,face_character,object_body
yBO8rAMeqjc_000007_000017,0,vlm,0.0,0,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,1,vlm,0.0,1,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,2,vlm,0.0,0,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,3,vlm,1.0,0,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,4,vlm,0.0,0,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,0,baseline,0.0,0,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,1,baseline,0.0,1,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,2,baseline,0.0,0,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,3,baseline,1.0,0,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,4,baseline,0.0,0,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,0,tribe,0.0,0,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,1,tribe,0.0,1,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,2,tribe,0.0,0,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,3,tribe,1.0,0,scene_spatial,motion_action
yBO8rAMeqjc_000007_000017,4,tribe,0.0,0,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,0,tribe,1.0,0,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,1,tribe,0.0,1,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,2,tribe,0.5,0,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,3,tribe,0.0,0,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,4,tribe,0.0,0,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,0,vlm,1.0,0,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,1,vlm,0.0,1,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,2,vlm,1.0,0,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,3,vlm,0.0,0,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,4,vlm,0.0,0,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,0,baseline,1.0,0,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,1,baseline,0.0,1,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,2,baseline,1.0,0,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,3,baseline,1.0,0,scene_spatial,motion_action
zTJ0Zbv1jBo_000045_000055,4,baseline,0.0,0,scene_spatial,motion_action
