kind,combo,rho,tau,wins,full,w_adqa,clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326752039898718,0.8413868885210266,54/54,15/18,0.67,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326752039898718,0.8413868885210266,54/54,15/18,0.68,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326752039898718,0.8413868885210266,54/54,15/18,0.69,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326752039898718,0.8413868885210266,54/54,15/18,0.70,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>gpt-4o,0.9326752039898718,0.8413868885210266,54/54,14/18,0.37,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>gpt-4o,0.9326752039898718,0.8413868885210266,54/54,14/18,0.38,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9326752039898718,0.8413868885210266,54/54,14/18,0.43,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9326752039898718,0.8413868885210266,54/54,14/18,0.44,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9326752039898718,0.8413868885210266,54/54,14/18,0.43,critical_weighted_clip
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9326752039898718,0.8413868885210266,54/54,14/18,0.43,need_weighted_clip
adqa_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326607523663312,0.8499193256580848,53/54,16/18,1.00,
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326607523663312,0.8499193256580848,53/54,16/18,1.00,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326607523663312,0.8499193256580848,53/54,16/18,1.00,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326607523663312,0.8499193256580848,53/54,16/18,1.00,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326607523663312,0.8499193256580848,53/54,16/18,1.00,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326479076429031,0.840722120508864,53/54,16/18,0.89,clip_mean
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326479076429031,0.840722120508864,53/54,16/18,0.90,clip_mean
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326479076429031,0.840722120508864,53/54,16/18,0.89,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326479076429031,0.840722120508864,53/54,16/18,0.90,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326479076429031,0.840722120508864,53/54,16/18,0.91,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326479076429031,0.840722120508864,53/54,16/18,0.92,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326479076429031,0.840722120508864,53/54,16/18,0.91,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9326479076429031,0.8397879848194096,54/54,17/18,0.81,critical_weighted_clip
adqa_mean,claude>claude+gpt-4o>claude,0.9325506373210785,0.8536082432389284,54/54,17/18,1.00,
ensemble_mean,claude>claude+gpt-4o>claude,0.9325506373210785,0.8536082432389284,54/54,17/18,1.00,clip_mean
ensemble_mean,claude>claude+gpt-4o>claude,0.9325506373210785,0.8536082432389284,54/54,17/18,1.00,clip_top3
ensemble_mean,claude>claude+gpt-4o>claude,0.9325506373210785,0.8536082432389284,54/54,17/18,1.00,need_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude,0.9325506373210785,0.8536082432389284,54/54,17/18,1.00,critical_weighted_clip
adqa_median,claude>claude+gpt-4o>claude,0.9325506373210785,0.8536082432389284,54/54,17/18,1.00,
ensemble_median,claude>claude+gpt-4o>claude,0.9325506373210785,0.8536082432389284,54/54,17/18,1.00,clip_mean
ensemble_median,claude>claude+gpt-4o>claude,0.9325506373210785,0.8536082432389284,54/54,17/18,1.00,clip_top3
ensemble_median,claude>claude+gpt-4o>claude,0.9325506373210785,0.8536082432389284,54/54,17/18,1.00,need_weighted_clip
ensemble_median,claude>claude+gpt-4o>claude,0.9325506373210785,0.8536082432389284,54/54,17/18,1.00,critical_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9324646837007327,0.8415743896988487,54/54,15/18,0.40,clip_mean
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9324646837007327,0.8415743896988487,54/54,15/18,0.44,clip_mean
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9324646837007327,0.8415743896988487,54/54,15/18,0.43,need_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9324646837007327,0.8415743896988487,54/54,15/18,0.44,need_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9324646837007327,0.8415743896988487,54/54,15/18,0.44,critical_weighted_clip
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.9324646837007327,0.8397021441155366,54/54,15/18,0.49,need_weighted_clip
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.9324646837007327,0.8397021441155366,54/54,15/18,0.45,critical_weighted_clip
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.9324646837007327,0.8397021441155366,54/54,15/18,0.48,critical_weighted_clip
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.9324646837007327,0.8397021441155366,54/54,15/18,0.49,need_weighted_clip
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.9324646837007327,0.8397021441155366,54/54,15/18,0.45,critical_weighted_clip
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.9324646837007327,0.8397021441155366,54/54,15/18,0.48,critical_weighted_clip
ensemble_median,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.932396220273379,0.8412778396311127,54/54,16/18,0.60,clip_mean
ensemble_median,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.932396220273379,0.8412778396311127,54/54,16/18,0.61,clip_mean
ensemble_median,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.932396220273379,0.8412778396311127,54/54,16/18,0.63,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.932396220273379,0.8412778396311127,54/54,15/18,0.58,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.69,clip_mean
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.70,clip_mean
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.71,clip_mean
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.72,clip_mean
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.73,clip_mean
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.77,clip_mean
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.79,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.79,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.83,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.84,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.85,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.86,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.96,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.97,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.98,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.99,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.74,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.75,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.77,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.72,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.73,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.75,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.76,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.77,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.78,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.79,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.83,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.84,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.85,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.86,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.96,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.97,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.98,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,17/18,0.99,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,16/18,0.68,clip_mean
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,16/18,0.67,clip_top3
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,16/18,0.68,clip_top3
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,16/18,0.66,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,16/18,0.67,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,16/18,0.67,clip_top3
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,16/18,0.68,clip_top3
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,15/18,0.64,clip_mean
ensemble_max,claude>claude+gpt-4o>claude,0.9323656198066733,0.8407376932899506,54/54,15/18,0.65,clip_mean
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,16/18,0.51,clip_mean
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,16/18,0.52,clip_top3
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.63,clip_mean
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.64,clip_mean
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.55,need_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.56,need_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.64,need_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.71,need_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.50,critical_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.51,critical_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.52,critical_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.53,critical_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.54,critical_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.55,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.49,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.50,clip_top3
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.51,clip_top3
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.65,clip_top3
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.66,clip_top3
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.67,clip_top3
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.68,clip_top3
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.68,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.69,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.70,need_weighted_clip
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.46,clip_mean
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.47,clip_mean
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.48,clip_mean
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.46,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.66,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.67,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.65,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,15/18,0.71,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,14/18,0.38,clip_mean
ensemble_max,claude>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,14/18,0.45,clip_top3
ensemble_max,claude>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,14/18,0.46,clip_top3
ensemble_max,claude>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,14/18,0.47,clip_top3
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,14/18,0.42,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,14/18,0.64,clip_mean
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,14/18,0.65,clip_mean
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,14/18,0.61,clip_top3
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,14/18,0.62,clip_top3
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,14/18,0.64,critical_weighted_clip
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9320713352919178,0.8404483643843605,54/54,14/18,0.43,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320446425021249,0.8397879848194096,54/54,17/18,0.82,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320446425021249,0.8397879848194096,54/54,17/18,0.83,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320446425021249,0.8397879848194096,53/54,16/18,0.87,clip_mean
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320446425021249,0.8397879848194096,53/54,16/18,0.88,clip_mean
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320446425021249,0.8397879848194096,53/54,16/18,0.88,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320446425021249,0.8397879848194096,53/54,16/18,0.89,need_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320446425021249,0.8397879848194096,53/54,16/18,0.90,need_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320446425021249,0.8397879848194096,53/54,16/18,0.87,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320446425021249,0.8397879848194096,53/54,16/18,0.88,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320446425021249,0.8397879848194096,53/54,16/18,0.89,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320446425021249,0.8397879848194096,53/54,16/18,0.90,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9320446425021249,0.8388538491299553,54/54,16/18,0.79,critical_weighted_clip
ensemble_mean,claude>claude+gpt-4o>gpt-4o,0.9318687841122263,0.8436263022637029,53/54,15/18,0.57,critical_weighted_clip
ensemble_mean,claude>claude+gpt-4o>gpt-4o,0.9318687841122263,0.8436263022637029,53/54,15/18,0.58,critical_weighted_clip
ensemble_median,claude>claude+gpt-4o>gpt-4o,0.9318687841122263,0.8436263022637029,53/54,15/18,0.57,critical_weighted_clip
ensemble_median,claude>claude+gpt-4o>gpt-4o,0.9318687841122263,0.8436263022637029,53/54,15/18,0.58,critical_weighted_clip
ensemble_mean,claude>claude+gpt-4o>gpt-4o,0.9318687841122263,0.8426899800636324,53/54,14/18,0.52,critical_weighted_clip
ensemble_mean,claude>claude+gpt-4o>gpt-4o,0.9318687841122263,0.8426899800636324,53/54,14/18,0.53,critical_weighted_clip
ensemble_median,claude>claude+gpt-4o>gpt-4o,0.9318687841122263,0.8426899800636324,53/54,14/18,0.52,critical_weighted_clip
ensemble_median,claude>claude+gpt-4o>gpt-4o,0.9318687841122263,0.8426899800636324,53/54,14/18,0.53,critical_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9318611466886286,0.8406382669071926,54/54,15/18,0.39,clip_mean
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9318611466886286,0.8406382669071926,54/54,15/18,0.42,clip_mean
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9318611466886286,0.8406382669071926,54/54,15/18,0.43,clip_mean
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.9318611466886286,0.8387660213238803,54/54,15/18,0.48,clip_mean
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.9318611466886286,0.8387660213238803,54/54,15/18,0.59,clip_top3
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.9318611466886286,0.8387660213238803,54/54,15/18,0.46,need_weighted_clip
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.9318611466886286,0.8387660213238803,54/54,15/18,0.44,critical_weighted_clip
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.9318611466886286,0.8387660213238803,54/54,15/18,0.48,clip_mean
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.9318611466886286,0.8387660213238803,54/54,15/18,0.59,clip_top3
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.9318611466886286,0.8387660213238803,54/54,15/18,0.46,need_weighted_clip
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.9318611466886286,0.8387660213238803,54/54,15/18,0.44,critical_weighted_clip
ensemble_median,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9317923367110258,0.8403389134708101,54/54,16/18,0.59,clip_mean
ensemble_median,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9317923367110258,0.8403389134708101,54/54,15/18,0.59,need_weighted_clip
ensemble_median,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9317923367110258,0.8403389134708101,54/54,15/18,0.56,critical_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude,0.9317617560632752,0.8435526632451625,54/54,17/18,0.74,critical_weighted_clip
ensemble_median,claude>claude+gpt-4o>claude,0.9317617560632752,0.8435526632451625,54/54,17/18,0.74,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.72,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.73,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.75,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.76,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.77,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.78,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.69,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.70,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.71,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.72,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.73,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.71,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.74,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.76,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.77,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,17/18,0.78,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,16/18,0.66,clip_top3
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,16/18,0.68,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,16/18,0.65,clip_top3
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,16/18,0.66,clip_top3
ensemble_max,claude>claude+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,15/18,0.62,clip_mean
ensemble_max,claude>claude+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,15/18,0.63,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,15/18,0.63,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,15/18,0.64,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9317617560632752,0.8397993699715468,54/54,15/18,0.65,clip_mean
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9314674665939638,0.8395098402476947,54/54,16/18,0.51,clip_top3
